filepath,events
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1489.wav,"[('noise', 0, 10.0), ('gun_shot', 1.8869504727335684, 2.8845694727335687), ('engine_idling', 4.297880894766638, 5.899131225146248), ('jackhammer', 6.560015636139177, 8.990015636139177), ('street_music', 8.776435040185408, 9.654192789765167)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal149.wav,"[('noise', 0, 10.0), ('engine_idling', 1.7235980404476337, 5.4183571416464655), ('children_playing', 5.8828852987806295, 9.00765177597321), ('drilling', 6.813459831202484, 8.300825328707642)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1490.wav,"[('noise', 0, 10.0), ('drilling', 1.059776170968334, 3.097003835227359), ('street_music', 3.6881341338304523, 5.694670367019536), ('street_music', 3.9066713810424174, 5.077332672946913), ('street_music', 4.493505029911533, 8.164330112100345)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1491.wav,"[('noise', 0, 10.0), ('siren', 2.2651791194028568, 5.727990569869702), ('jackhammer', 5.820233670913231, 8.207229332801878), ('gun_shot', 6.797313263733062, 9.167313263733062), ('siren', 7.691419611833991, 9.766371972564881), ('engine_idling', 9.08754339272178, 9.806104406398028)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1492.wav,"[('noise', 0, 10.0), ('air_conditioner', 1.8020925274797, 2.9865099428962285), ('siren', 2.1636462135401247, 4.467926847444804), ('drilling', 3.9504509048688403, 5.460579921826887), ('drilling', 4.011997626935914, 4.917434024190095), ('siren', 5.523892902342832, 8.392481475175142), ('street_music', 5.707157539719595, 7.354497001583032), ('street_music', 5.709568349794013, 6.648379061856682), ('children_playing', 6.623422467672984, 8.33081092667642)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1493.wav,"[('noise', 0, 10.0), ('drilling', 1.7096459446951688, 5.708634205025406), ('street_music', 2.541901704262517, 6.018313954826855), ('engine_idling', 2.6355381951857892, 6.184536167922278), ('jackhammer', 3.456121026394001, 4.675660511552098), ('car_horn', 4.371408887661501, 6.9343902574236305), ('car_horn', 4.914566403560227, 6.294566403560227), ('dog_bark', 6.260104676072513, 9.187111676072513), ('gun_shot', 6.703944685227445, 7.759295685227445)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1494.wav,"[('noise', 0, 10.0), ('dog_bark', 0.7798444569983554, 4.669839709678242), ('engine_idling', 4.4712776022198994, 7.065894732387427), ('drilling', 4.853435502904415, 6.160386249997437), ('car_horn', 4.879847449768581, 4.939847449768581), ('jackhammer', 5.140977541621856, 6.318562926590364), ('gun_shot', 5.240504242827004, 7.220504242827005), ('drilling', 5.626989349331403, 8.856693715137528), ('siren', 8.184635770125412, 9.937050394215241)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1495.wav,"[('noise', 0, 10.0), ('engine_idling', 6.5882697801065415, 10.171022495979024)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1496.wav,"[('noise', 0, 10.0), ('gun_shot', 3.024067042764402, 4.304067042764402), ('children_playing', 4.825367622462163, 6.430797431044239), ('siren', 5.936899638971064, 6.640998937167093), ('siren', 6.148747944782633, 7.677310669059439)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1497.wav,"[('noise', 0, 10.0), ('drilling', 2.438932445957602, 5.024168346064407), ('air_conditioner', 3.6725428903626356, 6.313847008536083), ('children_playing', 4.05760272211505, 5.955868166385543), ('drilling', 4.139632194585741, 5.192597497059458), ('siren', 4.376674256151383, 6.447784202871254), ('children_playing', 6.594137803463989, 7.583924180491846), ('engine_idling', 7.430272413270426, 9.688643804438064), ('drilling', 8.178334196935849, 9.93438067086641), ('jackhammer', 9.006382156140493, 10.180035955971292)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1498.wav,"[('noise', 0, 10.0), ('dog_bark', 8.443571152988753, 9.220753513880963)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1499.wav,"[('noise', 0, 10.0), ('jackhammer', 2.7972790529733254, 4.450944029476898), ('children_playing', 2.9112419810679318, 4.76931979268783), ('jackhammer', 2.928140403037629, 4.658708795546788), ('dog_bark', 4.100523515169818, 6.778140115349464), ('air_conditioner', 4.954396148748456, 8.25485011319078), ('jackhammer', 4.959409270435394, 5.5097074095823695), ('siren', 5.635072352860015, 9.540021276871904), ('car_horn', 5.938015809820415, 8.733205018394314), ('car_horn', 6.678844234197322, 6.8588442341973215)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal15.wav,"[('noise', 0, 10.0), ('car_horn', 1.6958523747190304, 3.0237815219358595), ('car_horn', 3.992353097511542, 4.737750097511542), ('car_horn', 4.270796245372564, 7.8339883212722246), ('siren', 4.2786360127507965, 6.23094166247941), ('drilling', 4.49045882922036, 6.5343362441890065), ('engine_idling', 6.062708720460138, 7.047830753310293), ('dog_bark', 7.490282805002722, 9.889196895379378)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal150.wav,"[('noise', 0, 10.0), ('car_horn', 1.73538551052921, 2.693387887321511), ('engine_idling', 4.18911492170126, 6.987452244634802), ('drilling', 5.770757083534268, 6.571932744040348), ('street_music', 5.780238365343032, 9.524075916797146), ('dog_bark', 6.780442669169815, 9.894231021284114), ('siren', 7.304976656771915, 10.088612776942554)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1500.wav,"[('noise', 0, 10.0), ('engine_idling', 7.1723064214529595, 8.745035991719526)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1501.wav,"[('noise', 0, 10.0), ('jackhammer', 0.9443108882833027, 2.635679941662122), ('engine_idling', 4.71236998324263, 8.029734376816178), ('engine_idling', 7.9535966434541905, 10.34497823056291)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1502.wav,"[('noise', 0, 10.0), ('car_horn', 2.9220376822893432, 3.0620376822893434), ('car_horn', 2.995786746873739, 4.6739428542879855), ('siren', 3.8061965430145888, 6.9551139601971625), ('children_playing', 5.2080856074550725, 6.893106251186014), ('dog_bark', 5.408108047589933, 7.8618068419631495), ('drilling', 5.910656741265515, 6.850134741265515), ('car_horn', 6.35978982963662, 7.645582949003584), ('car_horn', 6.977209106834085, 10.45946660044499), ('siren', 7.141136907919984, 9.143617184235278)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1503.wav,"[('noise', 0, 10.0), ('siren', 3.315168017198273, 4.46594521545677), ('car_horn', 6.066472479936835, 6.116472479936835), ('dog_bark', 6.121877918659855, 6.728377918659856), ('engine_idling', 6.496595902125011, 9.945211718930882), ('street_music', 7.193509930278346, 10.073581659062336)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1504.wav,"[('noise', 0, 10.0), ('air_conditioner', 3.09725338976187, 6.345533045373196), ('engine_idling', 3.111324835464634, 4.380117973347558), ('air_conditioner', 3.5324660299416215, 4.4577800967150365), ('gun_shot', 4.342536782469742, 5.5425367824697425), ('siren', 4.975949181009469, 7.549050375832941), ('dog_bark', 5.7873593563479, 6.7573593563479), ('gun_shot', 6.504013168953041, 7.108771315700176), ('siren', 6.831429261294942, 8.444335825817186), ('siren', 8.474984737995733, 10.131004674320945)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1505.wav,"[('noise', 0, 10.0), ('street_music', 3.3007809576839824, 4.327092016312753), ('car_horn', 5.219297965691458, 7.928499798662909), ('engine_idling', 5.223277808782689, 8.234153169088355), ('street_music', 5.829132039851377, 9.734729903006022), ('street_music', 6.450425313684425, 8.845207807307954), ('street_music', 6.716476626877883, 9.507010344892837)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1506.wav,"[('noise', 0, 10.0), ('siren', 2.5150363255810158, 4.375322636194126), ('dog_bark', 3.188589232871244, 6.2770448093669415), ('drilling', 4.945053249082226, 6.906358402087358), ('drilling', 5.166201524023963, 7.808915328113045), ('engine_idling', 5.275141147460774, 9.063083841447583), ('siren', 5.490978836132954, 6.067734835235682), ('engine_idling', 5.880164558107258, 8.759883183839081), ('car_horn', 6.018749683759057, 6.725830359410202)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1507.wav,"[('noise', 0, 10.0), ('siren', 1.4568608165196544, 4.15280388627186), ('engine_idling', 2.3401977189421714, 5.951657404420931)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1508.wav,"[('noise', 0, 10.0), ('gun_shot', 2.2814609294501973, 3.3414609294501973), ('siren', 3.0622299700041435, 6.774393220052089), ('siren', 4.161947736204218, 5.672266833534596), ('engine_idling', 4.214383205731728, 7.057867689614536), ('drilling', 4.596427763922461, 7.144125914681465), ('drilling', 4.75696597365307, 6.644849382472997), ('children_playing', 7.170802766124083, 9.57937600049904)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1509.wav,"[('noise', 0, 10.0), ('gun_shot', 1.978314076915134, 3.9083140769151337), ('car_horn', 3.0486588519699778, 4.071746709636516), ('gun_shot', 3.5180009615979815, 5.378000961597982), ('air_conditioner', 3.6283787447821503, 4.990884640792195), ('dog_bark', 3.7618768917339134, 6.9163011031240575), ('dog_bark', 4.408624471710853, 6.258792248200058), ('jackhammer', 5.298366875109005, 9.031297568813894), ('air_conditioner', 6.3272655273184055, 7.834110297193012)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal151.wav,"[('noise', 0, 10.0), ('car_horn', 3.157929308128349, 6.7150322567707965), ('children_playing', 4.057135188045043, 5.5166651783059635), ('drilling', 4.3868522954188505, 7.635327178414803), ('engine_idling', 5.350203279639558, 9.182110897071073), ('air_conditioner', 5.458310955554711, 8.446778740018654), ('siren', 5.498949679978675, 8.664683994913943), ('drilling', 7.5894383462443376, 9.38844559531015), ('air_conditioner', 7.642304462758746, 10.17450316004192)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1510.wav,"[('noise', 0, 10.0), ('dog_bark', 0.5515594853282764, 3.6318843820058535), ('car_horn', 2.3112622238608944, 3.2412622238608946), ('street_music', 2.879307761138947, 4.779990512595277), ('air_conditioner', 3.454679533998929, 5.53154379434248), ('drilling', 5.865361624472057, 9.632600490879884), ('engine_idling', 6.532551962541188, 8.856958796257725), ('children_playing', 7.765082264495064, 9.900840194192693)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1511.wav,"[('noise', 0, 10.0), ('drilling', 2.466068182048661, 3.986068182048661), ('dog_bark', 5.185386104624634, 9.09253211214294)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1512.wav,"[('noise', 0, 10.0), ('drilling', 3.0206165669788243, 6.744824459333223), ('engine_idling', 3.6262215869927097, 5.97806188973111), ('gun_shot', 4.134771958323662, 6.972625958323662), ('street_music', 4.920291611824551, 6.576376192880327)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1513.wav,"[('noise', 0, 10.0), ('air_conditioner', 3.3525376474073827, 7.24220689023039), ('children_playing', 4.587482635659432, 6.947222510307763)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1514.wav,"[('noise', 0, 10.0), ('jackhammer', 2.1354837121937065, 5.764710585871187), ('gun_shot', 2.8766207503024224, 3.5366207503024225)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1515.wav,"[('noise', 0, 10.0), ('car_horn', 1.3827245092863931, 5.162189127396604), ('car_horn', 1.8651270195785443, 3.683841111322725), ('gun_shot', 2.1317794777883687, 3.1417794777883685), ('gun_shot', 5.507666363706945, 6.732260091492275), ('engine_idling', 6.255938828294354, 7.611672131094109), ('jackhammer', 6.920010688926296, 8.34984056611132), ('air_conditioner', 7.53573223425672, 9.191715154304376), ('air_conditioner', 8.162490766107693, 10.405722603895397)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1516.wav,"[('noise', 0, 10.0), ('street_music', 2.0257180910124806, 5.181830666849791), ('air_conditioner', 5.102239931911037, 5.961024049257773), ('jackhammer', 6.675824310381116, 9.497428228407342), ('gun_shot', 7.681444291501913, 9.391488157275386), ('drilling', 8.153356805040229, 9.645868255399497), ('car_horn', 8.490665968316446, 9.993658636475327)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1517.wav,"[('noise', 0, 10.0), ('dog_bark', 3.272949287191239, 4.524357581016492), ('siren', 4.494270249915257, 6.537483860183695), ('air_conditioner', 5.959527939709357, 8.036499458174706), ('gun_shot', 5.9840386031169785, 7.754038603116978)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1518.wav,"[('noise', 0, 10.0), ('gun_shot', 1.9676414400374886, 3.8976414400374884), ('gun_shot', 3.9340460861075917, 4.511150086107592), ('street_music', 5.345484902508451, 7.075370569247423), ('drilling', 6.002749604188256, 9.524761461596379)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1519.wav,"[('noise', 0, 10.0), ('air_conditioner', 3.287986653638421, 5.639075726154591), ('engine_idling', 3.3619509019632985, 6.279074806100883), ('dog_bark', 3.8450453157777025, 4.618837846828901), ('street_music', 4.02402641856562, 8.005646263177864), ('air_conditioner', 4.198838290985433, 5.379249029630754), ('dog_bark', 4.299773792335564, 6.960527940653339), ('children_playing', 4.99929301649899, 8.432969051310081), ('children_playing', 7.688749001995166, 8.285863245087072)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal152.wav,"[('noise', 0, 10.0), ('children_playing', 0.9616473185078309, 3.1703628604720624), ('air_conditioner', 2.9078223392372826, 5.243784528398917), ('car_horn', 4.15321490748062, 7.511662977819254), ('drilling', 4.550935393156981, 6.680935393156981), ('jackhammer', 5.76290831883607, 9.402418803843016), ('street_music', 6.78846961905864, 10.465904483275228), ('dog_bark', 7.138948532722135, 8.228948532722136), ('dog_bark', 8.785212125953791, 9.98507612595379)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1520.wav,"[('noise', 0, 10.0), ('dog_bark', 0.029984082880054608, 0.9953362872762446), ('car_horn', 0.6906425900160702, 0.9306425900160702), ('dog_bark', 2.971296502164567, 4.741296502164567), ('jackhammer', 4.318498759746746, 5.845769065467193), ('air_conditioner', 4.383670059862572, 8.020558399165086), ('siren', 5.100731011717244, 6.3040948183067345), ('gun_shot', 5.917844667091545, 6.825032667091545), ('dog_bark', 6.090589206637272, 9.840746693678625), ('engine_idling', 6.2149877160019535, 6.760102793257596)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1521.wav,"[('noise', 0, 10.0), ('children_playing', 1.2650687432642553, 3.489123607725736), ('street_music', 3.244170411032166, 5.165594994993124), ('street_music', 3.871286958214321, 7.656874602298603), ('drilling', 6.2621156377019656, 10.133046298675314)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1522.wav,"[('noise', 0, 10.0), ('car_horn', 3.2227370443256995, 3.4984510443256998), ('car_horn', 4.602866241671288, 5.382866241671288), ('car_horn', 5.7044123699263825, 6.296915926493345), ('engine_idling', 5.771197978006544, 9.470527089271462), ('drilling', 6.253097991568049, 8.889890227049438), ('jackhammer', 7.045877775781744, 8.835600648562284), ('car_horn', 7.113787677088564, 7.599287677088564)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1523.wav,"[('noise', 0, 10.0), ('dog_bark', 3.0500467911993665, 4.541852840634824), ('engine_idling', 3.055055112267583, 6.841175784706312), ('jackhammer', 4.826591007214098, 6.0051592991696605)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1524.wav,"[('noise', 0, 10.0), ('engine_idling', 0.2890375816286648, 1.9108263028156145), ('car_horn', 3.8600157722274258, 4.965593772227425), ('engine_idling', 4.294288664369256, 5.746604269597745), ('street_music', 4.3245995008653395, 6.845931883784405), ('air_conditioner', 4.938464620901937, 8.636487009044258), ('air_conditioner', 5.515442399096687, 6.863100918199551), ('engine_idling', 5.757094002454028, 8.01468075795059), ('children_playing', 7.785255847770797, 9.744735677858703), ('siren', 8.047329421360265, 9.10568825665122)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1525.wav,"[('noise', 0, 10.0), ('air_conditioner', 2.4650392138080255, 5.90106399493032), ('jackhammer', 3.8129567619358435, 4.969406971005859), ('air_conditioner', 4.266668776050902, 6.59741070290454), ('dog_bark', 4.3210033392684615, 5.373652849697097), ('gun_shot', 4.879541845484904, 5.743448331686868), ('dog_bark', 6.548481657063556, 7.157982657063556), ('children_playing', 6.550304524175356, 10.077585129783618), ('car_horn', 8.28047023452936, 9.186874492476417)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1526.wav,"[('noise', 0, 10.0), ('siren', 2.3976706242494856, 6.38355889783129), ('children_playing', 2.9686154096144297, 3.571129752727792), ('car_horn', 4.716469840495809, 6.476469840495809), ('air_conditioner', 5.499206460234303, 6.869051113640232), ('gun_shot', 5.563301190934922, 6.360165835739953), ('air_conditioner', 5.636527509534906, 8.05507929808671), ('siren', 5.935627913227316, 8.406662778525234), ('siren', 6.488883763743872, 9.853131422817603)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1527.wav,"[('noise', 0, 10.0), ('car_horn', 2.1941558521693367, 2.334155852169337), ('gun_shot', 2.7006407807296773, 4.658411780729677), ('children_playing', 2.7424950876769687, 4.278038265483236), ('drilling', 3.0523159789715404, 5.069327919787044), ('gun_shot', 4.918556499833891, 6.328284499833892), ('children_playing', 6.517688450010792, 7.334859580390523), ('air_conditioner', 7.505796068390255, 8.481666024930679)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1528.wav,"[('noise', 0, 10.0), ('drilling', 1.4614177449811177, 5.322288954147641), ('jackhammer', 3.68317661129832, 7.3815331448807475), ('jackhammer', 4.613540449469968, 5.356912741662833), ('drilling', 4.975434043368962, 5.455434043368962), ('air_conditioner', 5.683712408889511, 6.184846366443329), ('air_conditioner', 5.741952534785135, 7.674286241775768), ('car_horn', 8.939779983629439, 9.457148790884188)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1529.wav,"[('noise', 0, 10.0), ('gun_shot', 4.108584056999311, 5.096628531414185), ('car_horn', 5.4434209120896835, 7.595740914358222)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal153.wav,"[('noise', 0, 10.0), ('engine_idling', 1.990511840664281, 3.142208530560806), ('drilling', 2.2735023862718813, 4.169201364289544), ('dog_bark', 2.2782898421361573, 3.0345308591090765), ('dog_bark', 3.2274469868291185, 3.8574675245330567), ('air_conditioner', 3.310576269117736, 7.108047212423681), ('street_music', 4.240151363014139, 7.24303464565636), ('jackhammer', 4.415864729191081, 6.716115114983411), ('jackhammer', 5.287500703734598, 9.248184480987646), ('drilling', 7.001313772917364, 8.750336790226307)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1530.wav,"[('noise', 0, 10.0), ('siren', 2.3978602559015165, 4.729094631391333), ('street_music', 3.3415513094735205, 5.6227076805025575), ('street_music', 3.8589836106017303, 5.98680280996055), ('children_playing', 4.5574841663782175, 7.961911445322469), ('air_conditioner', 5.0454001220045965, 7.294305259837799), ('air_conditioner', 5.244561827606368, 5.824923177542069), ('car_horn', 5.60506657419748, 8.191415810686523), ('jackhammer', 6.147559219369146, 9.963209908472006), ('children_playing', 6.364724461752135, 7.681043841924611)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1531.wav,"[('noise', 0, 10.0), ('children_playing', 3.9278725561620567, 4.961179854310691), ('street_music', 3.9632752576962975, 5.9463218841410335), ('drilling', 5.678460989212014, 6.555580989212014), ('drilling', 6.032072119021333, 8.244608487093839)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1532.wav,"[('noise', 0, 10.0), ('air_conditioner', 3.199554848263472, 3.830302210988062), ('drilling', 8.27097376441354, 9.839995503302276)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1533.wav,"[('noise', 0, 10.0), ('drilling', 1.6674279017995501, 3.5690374892467824), ('gun_shot', 2.8716397497537978, 4.031639749753798), ('dog_bark', 3.189214251993647, 4.989214251993647), ('gun_shot', 3.8722350569922925, 5.46674882904431), ('car_horn', 4.616198128123218, 6.929689859882351), ('street_music', 4.8350876932212135, 7.057922390537829), ('siren', 5.351042449622256, 8.130948792798844), ('drilling', 6.174849223554635, 8.590725049724607), ('street_music', 6.927301898606774, 7.706028522006481)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1534.wav,"[('noise', 0, 10.0), ('jackhammer', 2.0968025077340986, 5.003377645564392), ('children_playing', 3.2950689380744587, 4.608774859010115), ('street_music', 4.078213218506919, 4.89889058268466), ('jackhammer', 4.447245415537022, 8.322402456234531), ('dog_bark', 5.28956677634696, 9.201927300386597), ('gun_shot', 5.850397302538145, 7.676765355386149), ('car_horn', 6.203710020075504, 9.739339780208496), ('air_conditioner', 6.393561368853771, 7.861765721650926)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1535.wav,"[('noise', 0, 10.0), ('jackhammer', 2.1983504991903504, 4.690134835484617), ('car_horn', 2.3303663262936762, 2.4272623262936763), ('gun_shot', 3.534852340256085, 4.115010911945325), ('drilling', 3.582295843649619, 4.139981974670439), ('siren', 4.827406060388847, 5.6748233049961865), ('street_music', 4.831306459789853, 7.618035668230403), ('siren', 5.2563988494958584, 6.750791597851697), ('air_conditioner', 8.33211077320504, 10.37582631293374)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1536.wav,"[('noise', 0, 10.0), ('gun_shot', 1.7642559408213674, 2.9611785239504966), ('jackhammer', 3.9254298334926485, 7.076653273206442), ('car_horn', 7.964347120307474, 8.764347120307475)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1537.wav,"[('noise', 0, 10.0), ('street_music', 2.009253791328333, 2.998838915386221), ('engine_idling', 2.0742989746881277, 5.619405303765141), ('engine_idling', 2.543200959314218, 4.516677786101717), ('air_conditioner', 3.1452656501472545, 5.446679430255825), ('jackhammer', 4.259664147024943, 7.644677850663314), ('dog_bark', 4.386909207565714, 4.942798221911597), ('engine_idling', 5.75482660955314, 9.708685731251641)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1538.wav,"[('noise', 0, 10.0), ('air_conditioner', 3.9344354027854784, 7.549117475590716), ('jackhammer', 4.415869091105784, 6.023443091105785), ('car_horn', 4.464167714381213, 4.994167714381213), ('engine_idling', 4.485266226308376, 5.739431907359185), ('car_horn', 6.188327509631072, 6.984098509631072), ('engine_idling', 7.930625518423775, 8.710973580859177)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1539.wav,"[('noise', 0, 10.0), ('drilling', 2.752837578607433, 6.4844076095380245), ('car_horn', 3.5805895060709596, 6.231099315567463), ('car_horn', 4.2659676544138785, 6.425157447562185), ('dog_bark', 4.5983481548897105, 5.606148154889711), ('gun_shot', 5.05699472059979, 6.3269947205997905), ('gun_shot', 5.489651181481539, 6.2967548928494), ('street_music', 5.606172703327049, 9.412144560920702), ('drilling', 6.355087753963187, 7.071060638453769)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal154.wav,"[('noise', 0, 10.0), ('car_horn', 3.304524162326586, 6.315319298460799), ('dog_bark', 3.5005307178508, 4.6403037178508), ('siren', 3.780442377470835, 7.11371320850065), ('car_horn', 8.284373886556414, 10.20826234282317)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1540.wav,"[('noise', 0, 10.0), ('engine_idling', 3.311944727470597, 5.954824378955896), ('engine_idling', 4.261069426039539, 5.265622210704067), ('air_conditioner', 4.472599876867354, 6.133577351845694), ('car_horn', 5.175236083668301, 8.459122319726896), ('drilling', 5.775457963978571, 7.763143732861707), ('gun_shot', 5.8945444173627415, 6.471648417362742), ('street_music', 6.450564154914936, 10.320022583798947)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1541.wav,"[('noise', 0, 10.0), ('siren', 5.897365433662671, 7.341376991453613), ('gun_shot', 6.351568437151618, 9.031568437151618), ('air_conditioner', 6.459884608652885, 8.491792431382159), ('air_conditioner', 6.553190855573565, 8.439845672647408), ('drilling', 7.427411063045733, 9.862826175707461)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1542.wav,"[('noise', 0, 10.0), ('jackhammer', 3.927670474662647, 7.2825717523350555), ('dog_bark', 4.627458214809309, 7.776425419775645), ('dog_bark', 4.742508474352516, 4.932508474352517), ('siren', 5.275295699860948, 9.264465036139566), ('dog_bark', 6.523800820794962, 9.709174393315045), ('drilling', 8.351311484141334, 9.47669940179866)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1543.wav,"[('noise', 0, 10.0), ('air_conditioner', 3.2969181918703496, 5.789354451886657), ('engine_idling', 3.7367951259019305, 5.09203060001025), ('engine_idling', 3.7474057997332655, 6.959591022005835), ('street_music', 4.155616632118983, 7.630459375931126), ('dog_bark', 4.889987169538393, 6.4150382906465016), ('dog_bark', 5.469700751263928, 7.679348294621741), ('air_conditioner', 5.683508998062214, 6.921383891962657), ('car_horn', 7.299172303641433, 7.829486849998872)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1544.wav,"[('noise', 0, 10.0), ('children_playing', 1.6317432717100981, 4.894533104389703), ('engine_idling', 7.07619570787304, 8.29895333380235), ('gun_shot', 7.332375734916832, 8.535320254123668)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1545.wav,"[('noise', 0, 10.0), ('siren', 2.5669596335882123, 4.683908957355879), ('air_conditioner', 2.734807001041964, 4.683049369220132), ('gun_shot', 3.729750555535135, 4.52299324446065), ('street_music', 5.708578325551653, 9.34654714519446), ('children_playing', 5.836695108085472, 8.153606167043247), ('drilling', 5.940026275588049, 6.610803786903679), ('air_conditioner', 7.115536918777673, 10.269847457426579)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1546.wav,"[('noise', 0, 10.0), ('dog_bark', 2.1897517205147334, 4.2697517205147335), ('children_playing', 2.765481494606976, 6.332972338316336), ('car_horn', 3.8739728556016466, 7.451474205853853), ('engine_idling', 6.5637777664105865, 9.258906468419774), ('children_playing', 6.590177089019285, 7.871266532747466)]"
../data/urbansed/URBAN-SED_v2.0.0/audio/train/soundscape_train_unimodal1547.wav,"[('noise', 0, 10.0), ('children_playing', 3.4534506938018827, 5.1444263846415375), ('dog_bark', 4.72477289099514, 5.43566316477144), ('children_playing', 5.602950079249244, 6.492700401535253), ('jackhammer', 6.69517710640227, 7.496215119129302)]"
